group,treated,treated_male,treated_upvotes,id,male,age,job_raw,region_raw,poli_conserv,poli_conserv_fill,party_raw,party_liberal,party_conserv,metoo_attitude,comm_attitude,comm_hate,comm_liking,comm_user_attitude,comm_report,reply_attitude,reply_upvotes,reply_maleportion,reply_socialnorm,reply_liking,reply_user_attitude,reply_user_realname,reply_user_male,reply_user_female,reply_user_dontknow,reply_report,youtube_attitude,youtube_selfcorrection,youtube_regulation,law_individual,law_company,education,income
3,1,0,1,4725289,0,48,전업주부,서울,4,4,,0,0,4,1,5,1,1,4,4,5,2,4,5,4,1,0,1,0,4,4,4,5,5,4,4,11
3,1,0,1,36edc87,1,38,자영업,서울,3,3,1,1,0,1,4,1,5,4,1,1,1,1,5,1,1,0,0,1,0,3,4,4,1,1,1,6,3
3,1,0,1,a9e2292,0,51,전업주부,경남,3,3,1,1,0,4,2,5,1,2,3,5,5,2,4,5,5,0,0,1,0,3,3,3,4,5,5,4,5
3,1,0,1,08aced8,1,48,사무/기술직,경기,1,1,1,1,0,1,5,2,4,4,1,2,2,1,2,1,1,0,0,1,0,2,5,2,5,5,5,2,6
3,1,0,1,beb2b22,1,45,사무/기술직,대전,2,2,1,1,0,4,2,4,1,2,4,4,4,2,4,3,4,0,0,1,0,2,4,4,4,4,4,4,4
3,1,0,1,0515e4f,1,36,사무/기술직,서울,3,3,,0,0,2,4,3,3,4,2,4,3,1,3,2,3,0,0,1,0,2,4,4,2,3,3,6,8
3,1,0,1,5000c6d,1,22,판매/영업 서비스직,경남,,3,,0,0,3,3,2,1,3,1,4,4,1,3,1,4,0,0,0,1,1,4,2,2,4,4,4,9
3,1,0,1,9a01266,0,38,전업주부,서울,2,2,,0,0,3,2,5,1,1,1,5,5,2,4,3,4,1,0,1,0,1,4,2,4,5,4,2,4
3,1,0,1,99cd9fd,0,41,자영업,울산,2,2,1,1,0,2,4,4,2,2,2,4,4,2,4,3,4,0,0,1,0,1,4,2,4,2,2,8,8
3,1,0,1,d64422b,0,30,전업주부,울산,,3,,0,0,4,2,4,1,2,3,3,3,1,3,3,3,1,0,1,0,2,3,3,3,4,3,6,1
3,1,0,1,30e0f45,0,43,자유/전문직,부산,3,3,,0,0,2,1,5,1,1,4,5,5,2,5,5,5,1,0,1,0,3,3,4,4,4,4,6,7
3,1,0,1,21cc173,0,58,자유/전문직,강원,4,4,1,1,0,4,1,5,1,1,4,5,5,1,5,4,4,1,0,1,0,1,3,4,4,4,4,6,4
3,1,0,1,6e6091a,1,48,사무/기술직,인천,4,4,2,0,1,4,1,4,1,1,2,4,4,2,4,4,5,1,0,1,0,1,4,4,4,4,4,2,6
3,1,0,1,0829c94,1,56,자유/전문직,서울,4,4,2,0,1,2,2,4,1,1,2,4,4,2,4,4,4,0,0,1,0,2,4,3,4,4,4,6,7
3,1,0,1,3b219d4,0,57,전업주부,전북,3,3,1,1,0,5,2,5,2,2,4,5,5,2,4,5,4,1,0,1,0,2,4,4,5,5,5,6,5
3,1,0,1,60c1493,1,34,기능/작업직,광주,2,2,1,1,0,4,2,4,2,2,3,4,4,2,4,4,4,1,0,0,1,2,4,5,3,4,4,6,6
3,1,0,1,9eb3b79,1,27,판매/영업 서비스직,대전,4,4,2,0,1,3,3,3,2,3,1,3,3,1,2,1,3,1,0,1,0,1,5,4,2,3,4,6,4
3,1,0,1,50b48cb,0,44,자유/전문직,경기,4,4,,0,0,3,3,4,2,2,3,4,3,1,3,3,3,0,0,1,0,2,3,3,4,4,4,2,6
3,1,0,1,2aca62e,1,52,사무/기술직,부산,4,4,1,1,0,3,2,3,1,2,2,5,4,2,4,2,4,0,0,1,0,2,3,2,4,4,3,8,7
3,1,0,1,7dc4cf0,1,41,사무/기술직,서울,5,5,2,0,1,4,3,4,2,2,3,4,4,2,4,4,4,0,0,1,0,2,4,4,3,3,3,8,7
3,1,0,1,57f61a2,1,53,사무/기술직,경기,3,3,2,0,1,3,4,3,4,3,2,3,3,1,3,2,2,1,0,1,0,2,4,2,4,4,4,6,9
3,1,0,1,f488f4f,1,30,자유/전문직,인천,2,2,1,1,0,5,3,3,2,3,3,3,4,2,2,3,2,0,0,1,0,3,3,3,3,3,3,2,1
3,1,0,1,fa4930b,0,57,전업주부,경기,4,4,3,1,0,5,1,5,1,1,4,4,4,4,4,4,5,1,0,1,0,1,3,4,5,5,4,2,9
3,1,0,1,42bff49,1,43,사무/기술직,경기,3,3,,0,0,4,2,4,1,1,3,4,3,2,3,3,3,0,0,1,0,2,2,3,4,4,4,6,9
3,1,0,1,1a4cdd3,1,51,기능/작업직,경남,2,2,1,1,0,4,4,3,4,4,5,5,5,2,4,4,4,1,0,1,0,4,4,4,4,4,4,4,3
3,1,0,1,be1f04b,1,59,사무/기술직,부산,2,2,1,1,0,4,4,3,3,4,3,4,4,3,4,3,4,1,0,1,0,3,4,4,4,4,4,2,5
3,1,0,1,14385f2,0,50,전업주부,전북,4,4,,0,0,3,1,5,4,1,5,3,5,2,4,5,5,1,0,1,0,1,3,3,3,3,3,6,6
3,1,0,1,40f0aef,0,48,사무/기술직,경기,4,4,,0,0,4,1,5,1,1,4,5,4,2,4,4,4,1,0,1,0,1,2,2,5,5,5,8,11
3,1,0,1,9d9d558,1,21,대학생,서울,3,3,,0,0,3,1,5,1,1,4,5,4,2,4,4,4,1,0,1,0,2,2,3,4,4,4,5,3
3,1,0,1,7023c53,1,50,사무/기술직,경북,4,4,2,0,1,3,3,4,3,2,2,4,4,2,4,4,4,0,0,1,0,2,4,4,4,3,4,4,5
3,1,0,1,e99d1be,0,54,자유/전문직,경기,2,2,,0,0,5,1,5,1,1,5,5,5,1,5,5,5,1,0,1,0,1,4,3,5,5,5,6,9
3,1,0,1,36ce989,1,33,기능/작업직,강원,3,3,1,1,0,3,4,2,4,4,2,4,4,2,4,4,4,0,0,1,0,4,5,5,5,4,4,6,3
3,1,0,1,7465ed6,1,39,사무/기술직,서울,3,3,1,1,0,4,2,4,2,2,2,3,4,2,3,3,4,1,0,1,0,2,4,3,3,3,3,6,4
3,1,0,1,c8ba982,0,37,사무/기술직,서울,2,2,1,1,0,5,1,5,1,1,4,5,5,1,5,5,5,1,0,1,0,2,5,3,5,5,5,6,6
3,1,0,1,b0f9e23,1,57,사무/기술직,경기,4,4,,0,0,5,1,1,1,1,5,5,5,2,4,5,5,1,0,1,0,2,5,5,5,5,5,6,4
3,1,0,1,f8d5d6e,0,46,사무/기술직,인천,4,4,2,0,1,5,1,4,1,1,4,5,5,2,4,4,4,1,0,1,0,1,4,3,4,4,4,6,7
3,1,0,1,9343f5a,1,42,기능/작업직,경기,3,3,,0,0,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,1,3,3,3,3,3,3,2,3
3,1,0,1,8d967a1,0,32,전업주부,인천,2,2,3,1,0,4,1,5,1,1,4,5,5,1,4,5,5,1,0,1,0,1,2,3,3,4,4,8,4
3,1,0,1,7ed36ab,0,57,전업주부,서울,5,5,2,0,1,5,2,4,1,2,3,5,4,2,4,5,5,1,0,1,0,3,4,4,5,5,5,6,5
3,1,0,1,ba0d3db,0,44,경영/관리직,경기,2,2,1,1,0,4,1,5,1,1,5,5,5,2,5,5,5,0,0,1,0,1,2,2,5,5,5,8,10
3,1,0,1,f7f91e8,0,29,사무/기술직,서울,2,2,1,1,0,5,1,5,1,1,2,5,5,1,5,5,5,1,0,1,0,1,4,3,2,5,4,6,8
3,1,0,1,4d0a25d,0,49,자유/전문직,부산,3,3,1,1,0,4,1,5,1,1,3,5,5,1,5,5,5,0,0,1,0,3,3,4,5,5,5,8,11
3,1,0,1,1d10e13,0,47,자유/전문직,경기,2,2,1,1,0,3,1,4,2,2,3,4,4,2,4,4,4,1,0,1,0,2,3,3,4,4,4,6,4
3,1,0,1,475465f,0,59,전업주부,경기,2,2,,0,0,3,3,4,1,1,3,4,4,1,3,3,3,0,0,1,0,3,4,3,5,3,4,6,10
3,1,0,1,e75b471,1,43,자영업,서울,2,2,1,1,0,3,3,3,3,3,3,3,3,3,3,3,3,0,0,1,0,3,4,2,4,5,5,6,11
3,1,0,1,81001fc,1,35,사무/기술직,대구,3,3,,0,0,4,1,4,2,2,3,4,4,2,3,4,4,1,0,1,0,2,4,3,2,2,2,6,4
3,1,0,1,f1a3e3b,1,28,경영/관리직,서울,2,2,,0,0,2,1,4,1,1,4,4,4,2,4,3,4,0,1,0,0,1,4,2,4,4,4,6,9
3,1,0,1,2898d7c,0,28,자유/전문직,대전,,3,,0,0,3,2,4,2,2,3,5,5,2,4,3,4,0,0,1,0,2,3,4,2,4,4,6,6
3,1,0,1,5d95546,1,41,판매/영업 서비스직,경기,3,3,,0,0,2,4,4,1,2,2,3,4,2,4,4,4,0,0,1,0,2,5,3,4,4,4,6,9
3,1,0,1,57dc162,1,58,경영/관리직,광주,3,3,1,1,0,4,2,3,2,3,2,4,4,2,4,3,3,1,0,1,0,1,4,4,4,4,4,6,8
3,1,0,1,cf5060f,0,24,판매/영업 서비스직,부산,3,3,,0,0,4,1,5,1,1,5,5,5,1,3,5,5,0,0,0,1,1,3,3,3,5,4,4,4
3,1,0,1,c59a819,0,56,사무/기술직,경기,3,3,1,1,0,3,1,1,1,1,3,5,3,1,5,3,5,0,0,1,0,3,4,3,4,5,5,8,8
3,1,0,1,8ba068e,1,49,판매/영업 서비스직,경기,2,2,1,1,0,2,5,2,5,4,1,4,3,1,4,2,2,1,0,1,0,2,4,4,2,2,2,6,3
3,1,0,1,f30e520,1,22,기타,충남,3,3,,0,0,3,3,3,2,3,1,3,3,1,3,2,3,0,0,1,0,1,4,4,4,1,4,3,4
3,1,0,1,a5b5e99,0,58,자영업,충남,2,2,,0,0,5,2,4,1,1,4,5,5,2,4,5,5,1,0,1,0,1,4,3,3,3,3,6,11
3,1,0,1,45d5593,1,38,사무/기술직,서울,3,3,,0,0,3,2,3,2,3,2,4,3,2,3,2,3,0,0,1,0,2,3,2,2,2,2,6,4
3,1,0,1,20581fc,1,55,자영업,부산,4,4,2,0,1,5,2,4,1,2,3,5,4,3,4,4,5,1,0,0,1,2,3,4,2,3,3,4,7
3,1,0,1,b99e156,1,25,무직,충남,3,3,2,0,1,3,3,3,1,3,1,4,4,2,3,2,4,1,0,1,0,1,4,4,3,1,1,6,7
3,1,0,1,46d6fbd,1,45,사무/기술직,서울,4,4,2,0,1,4,3,3,3,3,3,4,4,1,4,3,3,0,0,1,0,2,3,2,5,3,3,6,9
3,1,0,1,899f6ea,1,56,자영업,서울,4,4,,0,0,2,4,3,4,4,3,2,2,1,2,2,2,0,0,1,0,3,3,3,4,4,4,6,4
3,1,0,1,ece310f,1,40,사무/기술직,충북,2,2,1,1,0,3,2,3,2,2,3,4,3,3,4,3,3,0,0,0,1,2,3,4,3,3,4,8,8
3,1,0,1,499b896,0,50,자영업,경기,5,5,6,0,0,4,2,4,3,4,1,4,4,1,3,3,4,1,0,1,0,1,5,4,2,1,1,8,4
3,1,0,1,ddf5476,1,23,대학생,전남,5,5,2,0,1,4,5,2,5,5,5,2,3,3,3,3,3,0,0,1,0,3,3,3,3,3,3,3,4
3,1,0,1,df414e7,0,34,사무/기술직,부산,2,2,1,1,0,5,1,5,1,1,5,5,5,1,5,5,5,1,0,1,0,1,3,2,4,5,5,6,10
3,1,0,1,741fc58,0,29,사무/기술직,대구,3,3,,0,0,5,3,4,1,3,3,4,4,2,3,4,4,0,0,1,0,2,4,4,3,5,5,4,11
3,1,0,1,6a5ab47,0,22,대학생,경기,,3,1,1,0,5,1,4,1,1,4,5,5,2,5,5,5,1,0,1,0,1,3,5,5,4,3,3,4
3,1,0,1,6b9b5aa,0,26,사무/기술직,경기,2,2,1,1,0,5,1,5,1,1,4,5,2,1,3,4,5,0,0,0,1,1,2,2,4,3,4,6,7
3,1,0,1,c7909ff,1,34,사무/기술직,서울,3,3,,0,0,2,3,3,3,3,2,2,2,1,3,1,2,0,0,1,0,2,3,4,2,2,2,8,4
3,1,0,1,6789d2c,1,33,사무/기술직,경기,2,2,1,1,0,4,3,3,2,3,2,5,4,2,4,4,3,0,0,1,0,1,4,4,5,3,4,6,7
3,1,0,1,cdbcd39,1,26,사무/기술직,경기,3,3,4,0,0,2,4,2,3,4,1,1,1,1,3,1,1,0,0,1,0,2,2,3,2,3,3,6,8
3,1,0,1,82e2157,1,40,사무/기술직,경기,2,2,1,1,0,4,2,4,2,2,3,3,4,2,4,3,3,0,0,1,0,3,3,2,2,4,4,4,4
3,1,0,1,2070773,1,20,대학생,인천,3,3,,0,0,2,2,4,1,2,3,4,3,3,4,2,3,0,0,1,0,1,4,1,3,3,3,5,7
3,1,0,1,e532586,0,34,사무/기술직,서울,3,3,2,0,1,3,1,2,1,1,5,5,5,2,5,5,5,1,0,1,0,1,4,2,3,5,5,5,8
3,1,0,1,8f36e13,1,32,사무/기술직,인천,4,4,1,1,0,2,3,1,2,3,1,2,2,1,3,2,2,0,0,1,0,2,3,3,2,2,4,6,11
3,1,0,1,58d8418,0,28,사무/기술직,서울,3,3,,0,0,4,2,3,2,2,2,4,4,1,3,4,4,1,0,1,0,2,4,4,5,2,2,4,9
3,1,0,1,8f5b64a,1,40,사무/기술직,서울,2,2,1,1,0,3,2,4,1,1,4,5,5,3,4,4,4,1,0,1,0,1,3,4,3,5,5,6,9
3,1,0,1,f5495f8,0,43,사무/기술직,서울,2,2,1,1,0,3,1,5,1,1,5,5,5,2,5,5,5,0,0,1,0,1,2,2,5,5,5,6,7
3,1,0,1,9adc4df,0,27,전업주부,전남,4,4,2,0,1,4,1,5,1,1,5,4,5,2,4,4,4,0,0,0,1,1,4,1,3,4,4,6,3
3,1,0,1,5f30ea2,1,52,자영업,서울,4,4,4,0,0,2,3,4,2,3,2,4,4,1,3,3,4,0,0,1,0,2,5,4,4,4,4,6,8
3,1,0,1,9cce552,0,47,사무/기술직,서울,3,3,,0,0,3,2,4,2,2,2,4,4,2,3,4,4,0,0,1,0,2,2,4,4,4,3,6,7
3,1,0,1,9c4c94a,1,55,무직,경기,4,4,,0,0,1,3,3,3,3,3,3,3,2,3,3,3,0,0,1,0,3,3,3,3,2,2,4,3
3,1,0,1,d5068a1,1,36,기능/작업직,경기,3,3,,0,0,3,2,3,3,3,3,4,3,3,3,3,3,0,0,0,1,4,3,3,3,3,3,4,4
3,1,0,1,b5c481d,1,49,사무/기술직,서울,4,4,1,1,0,1,4,4,5,4,1,3,1,3,3,1,3,0,0,0,1,1,4,3,3,2,1,6,5
3,1,0,1,50192ec,0,33,사무/기술직,경기,3,3,3,1,0,3,2,4,2,2,3,4,4,2,4,4,4,1,0,1,0,2,3,4,4,4,4,6,7
3,1,0,1,e8694b2,1,48,경영/관리직,서울,2,2,1,1,0,3,3,3,1,2,3,4,3,3,3,3,3,0,0,1,0,3,3,4,4,3,4,8,7
3,1,0,1,64c0593,1,39,기능/작업직,서울,3,3,1,1,0,5,2,1,1,3,1,4,3,1,3,3,3,0,0,0,1,1,4,3,5,4,5,2,8
3,1,0,1,dc40262,0,34,전업주부,경기,,3,,0,0,5,1,2,1,2,2,3,3,1,3,2,3,0,0,1,0,2,3,3,3,4,4,4,4
3,1,0,1,3e1d781,0,42,자유/전문직,경남,3,3,3,1,0,5,1,5,1,1,4,5,5,1,5,5,5,0,0,1,0,4,3,4,4,4,4,6,4
3,1,0,1,a938be6,1,22,대학생,대구,3,3,1,1,0,4,2,2,2,3,1,3,4,2,4,1,4,1,0,1,0,1,4,3,1,1,1,5,8
3,1,0,1,63550c7,0,46,전업주부,경기,4,4,2,0,1,5,1,4,1,1,3,4,4,2,4,4,4,0,0,1,0,1,4,3,3,4,4,6,6
3,1,0,1,7287b6c,0,27,무직,서울,2,2,3,1,0,5,1,5,1,1,2,2,4,1,3,1,2,0,0,0,1,1,3,2,3,4,4,6,9
3,1,0,1,9ca1139,1,45,사무/기술직,인천,3,3,,0,0,3,2,3,3,3,3,3,3,3,3,3,3,0,0,1,0,3,3,3,3,3,3,4,6
3,1,0,1,1083f8d,1,57,경영/관리직,경북,3,3,,0,0,5,1,5,1,1,5,5,5,1,5,5,5,1,0,1,0,1,3,2,4,4,5,6,9
3,1,0,1,11ce3e5,0,56,자영업,경기,5,5,2,0,1,4,4,2,2,3,2,2,2,4,3,2,3,1,0,1,0,2,3,3,5,4,4,6,10
3,1,0,1,75c3d60,1,48,경영/관리직,대구,4,4,2,0,1,4,2,4,2,2,2,4,4,2,4,3,4,1,0,1,0,3,3,5,4,3,4,6,9
3,1,0,1,dce7401,1,25,대학생,경기,4,4,2,0,1,3,2,4,2,3,3,4,3,2,3,3,4,1,0,1,0,2,3,3,4,3,4,5,3
3,1,0,1,47dedc8,1,56,기능/작업직,서울,4,4,2,0,1,3,2,3,1,2,3,4,4,2,3,4,4,1,0,1,0,1,3,3,2,4,4,6,4
3,1,0,1,daf984b,0,51,자유/전문직,경기,4,4,,0,0,5,2,3,2,2,3,4,4,1,4,4,4,0,0,1,0,2,3,4,4,5,5,6,6
3,1,0,1,8906b52,0,26,자유/전문직,경기,1,1,1,1,0,5,1,5,1,1,5,5,5,1,3,5,5,0,0,0,1,1,2,1,4,5,4,6,5
3,1,0,1,cb55457,0,34,전업주부,경기,3,3,1,1,0,5,1,5,1,1,3,5,5,1,5,5,5,0,0,1,0,3,3,3,4,5,5,8,6
3,1,0,1,4bea278,0,43,자영업,서울,1,1,1,1,0,3,3,4,2,2,1,5,4,2,4,3,4,0,0,1,0,1,2,3,3,4,4,6,7
3,1,0,1,aec0c39,1,56,자영업,경기,2,2,5,1,0,1,3,4,3,3,1,3,3,4,3,1,2,0,0,1,0,1,2,3,3,2,3,8,7
3,1,0,1,583f3a5,1,29,기능/작업직,경기,3,3,,0,0,3,3,4,3,2,3,3,4,1,3,3,3,1,0,1,0,2,4,2,4,2,4,6,4
3,1,0,1,2cc7531,0,52,사무/기술직,경기,3,3,,0,0,3,2,2,2,3,2,4,3,3,3,3,3,1,0,1,0,2,3,4,3,3,2,4,9
3,1,0,1,68ae4d4,0,26,무직,강원,3,3,1,1,0,5,1,4,1,1,4,4,5,1,4,5,5,0,0,1,0,1,5,1,3,4,4,6,4
3,1,0,1,9d50f2e,0,36,전업주부,경기,2,2,1,1,0,5,2,4,1,2,4,4,5,2,3,4,4,0,0,1,0,1,3,3,4,3,3,6,7
3,1,0,1,2d86449,0,26,사무/기술직,전남,2,2,1,1,0,5,1,5,1,1,4,5,4,1,5,4,5,0,0,0,1,1,4,4,3,4,4,6,11
3,1,0,1,0f1965c,1,49,사무/기술직,인천,2,2,3,1,0,5,3,4,1,1,4,4,4,2,4,4,5,1,0,1,0,1,4,3,2,2,2,4,11
3,1,0,1,ded5fec,0,30,전업주부,경기,5,5,2,0,1,4,1,4,1,1,3,5,5,2,5,4,5,1,0,1,0,1,3,2,2,3,2,8,5
3,1,0,1,6ae9ef8,1,28,사무/기술직,서울,4,4,1,1,0,1,3,3,2,3,1,3,3,1,3,1,3,0,0,1,0,1,3,4,3,3,3,4,3
3,1,0,1,70a8e71,0,48,자유/전문직,서울,,3,2,0,1,5,1,5,1,1,5,5,5,1,5,5,5,1,0,1,0,4,4,4,5,5,5,8,7
3,1,0,1,2ee44c6,1,21,사무/기술직,경기,3,3,,0,0,4,3,3,3,3,2,3,3,2,3,2,3,0,0,1,0,3,3,4,4,3,3,2,3
3,1,0,1,9be4759,1,22,대학생,대구,3,3,,0,0,4,1,5,1,1,1,4,4,2,3,1,5,0,0,0,1,1,5,1,1,5,2,5,8
3,1,0,1,a1284dd,0,49,판매/영업 서비스직,경기,2,2,,0,0,4,2,5,1,2,1,5,5,1,5,5,5,1,0,1,0,4,4,3,4,4,4,2,6
3,1,0,1,96a2d46,0,43,전업주부,대전,4,4,,0,0,4,2,4,4,4,3,4,4,2,4,4,4,0,0,1,0,2,3,3,3,4,4,6,4
3,1,0,1,4d665ea,0,47,전업주부,경기,2,2,1,1,0,4,2,4,1,4,4,5,5,1,4,5,5,1,0,1,0,1,3,2,5,5,5,6,6
3,1,0,1,ef8d50d,0,44,전업주부,광주,2,2,1,1,0,3,3,2,2,2,3,4,4,1,4,3,4,1,0,1,0,1,3,4,3,3,4,6,7
3,1,0,1,392c864,0,52,전업주부,서울,,3,1,1,0,3,1,5,5,2,3,5,4,1,5,4,4,0,0,1,0,1,4,3,4,5,5,2,3
3,1,0,1,5b29627,1,38,자유/전문직,서울,2,2,3,1,0,2,2,4,1,2,2,4,3,2,4,3,3,1,0,1,0,1,4,2,2,4,4,6,11
3,1,0,1,330dcc5,0,58,사무/기술직,서울,3,3,1,1,0,4,1,5,1,1,3,5,5,2,4,5,5,1,0,1,0,3,3,3,3,4,3,4,4
3,1,0,1,92437a6,0,43,기타,경남,4,4,1,1,0,5,2,4,2,2,4,5,5,2,4,4,4,1,0,1,0,2,4,4,4,4,4,6,2
3,1,0,1,12f86d0,0,53,자유/전문직,부산,4,4,2,0,1,5,2,4,2,1,3,5,4,2,4,4,4,0,0,1,0,4,3,3,4,4,4,4,4
3,1,0,1,5dd9496,1,51,경영/관리직,울산,2,2,1,1,0,3,2,3,2,2,2,3,3,2,3,2,3,1,0,1,0,2,4,4,3,2,5,6,7
3,1,0,1,3f67c4e,0,30,사무/기술직,대구,2,2,1,1,0,4,1,5,1,1,5,5,5,2,5,5,5,0,0,1,0,1,2,1,5,5,5,6,4
3,1,0,1,15085bb,0,48,전업주부,경기,3,3,,0,0,4,1,4,1,2,2,4,4,2,3,4,4,1,0,1,0,2,3,4,4,4,4,6,6
3,1,0,1,171b319,0,32,자유/전문직,서울,,3,1,1,0,3,2,4,1,1,5,5,5,1,5,5,5,1,0,1,0,1,4,5,5,5,5,6,7
3,1,0,1,9043b03,1,31,사무/기술직,서울,3,3,1,1,0,3,2,4,2,2,4,3,4,3,4,4,3,1,0,1,0,2,4,2,4,2,3,6,4
3,1,0,1,97eb0a9,0,49,사무/기술직,대구,3,3,1,1,0,3,3,4,1,2,4,4,4,2,4,4,4,1,0,1,0,1,4,4,4,4,3,6,7
3,1,0,1,c5b700f,0,34,사무/기술직,경남,4,4,1,1,0,5,2,5,1,2,4,5,5,2,5,5,5,0,0,1,0,1,4,2,2,4,4,8,5
3,1,0,1,b3950cc,1,27,무직,경기,3,3,,0,0,4,2,5,2,3,5,4,2,2,3,3,2,0,0,1,0,3,3,4,4,2,2,2,4
3,1,0,1,7ea21d4,1,26,기능/작업직,경기,,3,,0,0,4,2,3,2,2,2,5,4,1,3,3,4,0,0,1,0,1,3,2,4,5,5,6,9
3,1,0,1,e504a71,0,44,자유/전문직,서울,4,4,1,1,0,4,1,4,2,2,3,4,4,2,4,4,4,0,0,1,0,1,3,2,4,4,4,6,5
3,1,0,1,daedc23,0,41,사무/기술직,서울,3,3,,0,0,4,1,5,1,1,4,4,4,2,4,5,4,0,0,0,1,1,4,2,4,4,5,6,6
3,1,0,1,17bcf94,0,55,판매/영업 서비스직,충남,2,2,,0,0,4,1,4,1,1,4,5,4,2,4,4,4,1,0,1,0,1,3,2,4,4,4,6,4
3,1,0,1,f317b43,1,21,대학생,충북,3,3,,0,0,3,2,4,1,2,2,4,4,1,4,2,4,1,0,1,0,1,3,5,5,4,4,5,3
3,1,0,1,96d58b8,0,55,기타,서울,2,2,1,1,0,3,3,3,2,3,2,3,3,2,3,2,3,0,0,1,0,2,2,1,4,4,4,2,3
3,1,0,1,b218f83,1,29,사무/기술직,서울,4,4,2,0,1,3,3,2,2,3,2,3,4,1,4,2,3,0,0,0,1,1,2,3,2,3,4,6,6
3,1,0,1,2212ac0,1,24,무직,제주,4,4,,0,0,3,2,3,2,2,3,2,3,2,2,2,2,0,0,1,0,2,4,4,4,3,3,6,9
3,1,0,1,e033809,1,51,자영업,서울,3,3,,0,0,3,1,5,1,1,5,5,5,3,4,5,5,1,0,1,0,1,3,2,5,5,5,6,8
3,1,0,1,a91a1e9,0,35,사무/기술직,대전,,3,1,1,0,4,1,5,1,1,3,5,4,3,4,4,4,0,0,1,0,2,3,4,4,3,3,2,2
3,1,0,1,fe0aa14,0,44,사무/기술직,제주,5,5,1,1,0,4,2,4,1,2,4,4,4,1,4,4,4,0,0,1,0,4,3,4,4,4,4,4,4
3,1,0,1,b5b9079,0,46,전업주부,인천,4,4,2,0,1,4,2,4,2,1,3,5,5,2,4,5,5,1,0,1,0,1,3,3,5,4,4,6,10
3,1,0,1,cda4589,0,51,판매/영업 서비스직,서울,2,2,,0,0,3,3,2,3,3,2,3,3,2,3,3,3,0,0,0,1,2,4,4,5,5,5,2,3
3,1,0,1,4bf9273,0,32,전업주부,대전,,3,,0,0,4,1,4,2,2,4,4,4,1,4,3,4,0,0,1,0,1,1,2,4,4,3,6,2
3,1,0,1,7f5ff25,0,34,자영업,경기,3,3,,0,0,4,3,3,3,3,2,3,3,3,3,2,3,0,0,1,0,2,3,3,3,3,3,6,4
3,1,0,1,52e73d7,0,21,대학생,서울,2,2,1,1,0,5,1,5,1,1,5,5,5,2,5,5,5,1,0,1,0,1,3,3,5,5,5,3,6
3,1,0,1,737fc99,0,54,자유/전문직,경기,4,4,,0,0,3,1,5,1,1,2,5,5,2,5,5,5,1,0,1,0,1,3,2,4,5,5,6,10
3,1,0,1,6a20477,0,38,전업주부,경기,3,3,1,1,0,3,2,4,1,2,4,4,4,3,4,3,4,0,0,0,1,2,3,4,4,4,4,4,6
3,1,0,1,3f3d2e8,1,52,사무/기술직,경기,3,3,2,0,1,2,1,4,1,1,3,5,4,4,4,4,4,0,0,1,0,3,4,2,4,3,4,6,8
3,1,0,1,744221d,1,33,사무/기술직,인천,2,2,1,1,0,4,1,4,1,1,5,4,4,2,5,5,5,0,0,0,1,1,3,3,5,5,5,6,7
3,1,0,1,73e083e,1,33,자유/전문직,서울,3,3,,0,0,3,3,3,2,2,2,4,4,2,3,3,3,1,0,1,0,1,4,3,4,3,4,8,11
3,1,0,1,d388bfd,1,58,자유/전문직,경기,2,2,1,1,0,4,2,2,1,2,2,4,3,2,3,2,3,0,0,1,0,1,4,1,4,5,5,8,6
3,1,0,1,429398b,0,48,전업주부,서울,2,2,1,1,0,3,1,5,1,1,2,5,4,2,3,2,3,1,0,1,0,1,2,2,4,4,4,4,4
3,1,0,1,eaa4fc6,0,29,자유/전문직,서울,3,3,,0,0,5,1,4,1,1,4,5,5,3,5,5,5,1,0,1,0,1,4,4,2,5,5,8,8
3,1,0,1,1172501,1,53,경영/관리직,서울,4,4,,0,0,5,3,4,2,2,3,4,4,2,4,4,4,0,1,0,0,2,3,2,4,3,4,4,5
3,1,0,1,f4845fa,0,39,전업주부,광주,3,3,,0,0,3,2,4,1,2,3,4,3,2,3,3,4,1,0,0,1,2,3,3,3,3,3,6,5
3,1,0,1,e39cdb6,0,50,사무/기술직,인천,4,4,1,1,0,3,2,4,2,2,3,3,3,2,2,3,3,1,0,1,0,3,3,4,4,4,4,8,7
3,1,0,1,0417c5f,1,41,사무/기술직,대구,3,3,,0,0,3,3,4,1,2,3,3,3,2,3,2,3,0,0,1,0,3,3,4,4,5,5,6,3
3,1,0,1,192f7a5,1,58,사무/기술직,강원,4,4,,0,0,5,2,4,2,2,4,4,4,5,4,4,4,0,0,1,0,2,3,4,4,4,4,2,4
3,1,0,1,d18e86a,1,40,사무/기술직,서울,3,3,,0,0,4,2,4,2,2,4,4,4,2,4,4,4,0,0,1,0,4,4,4,4,4,4,6,5
3,1,0,1,9458f9a,1,20,기능/작업직,서울,,3,1,1,0,1,4,2,5,5,1,2,1,1,1,1,1,0,0,1,0,2,2,1,5,2,5,2,3
3,1,0,1,41d0f9c,1,48,사무/기술직,서울,2,2,1,1,0,4,2,4,2,2,4,4,4,4,4,4,4,0,0,1,0,2,4,4,4,4,4,8,5
