"","group","treated","treated_male","treated_upvotes","id","male","age","job_raw","region_raw","poli_conserv","poli_conserv_fill","party_raw","party_liberal","party_conserv","metoo_attitude","comm_attitude","comm_hate","comm_liking","comm_user_attitude","comm_report","reply_attitude","reply_upvotes","reply_maleportion","reply_socialnorm","reply_liking","reply_user_attitude","reply_user_realname","reply_user_male","reply_user_female","reply_user_dontknow","reply_report","youtube_attitude","youtube_selfcorrection","youtube_regulation","law_individual","law_company","education","income"
"626","3",1,0,1,"ded5fec",0,30,"전업주부","경기",5,5,2,0,1,4,-1,0.5,-1,-1,0,1,1,-0.5,1,0.5,1,1,-1,1,-1,-1,0,-0.5,-0.5,0,-0.5,8,5
"627","3",1,0,1,"6ae9ef8",1,28,"사무/기술직","서울",4,4,1,1,0,1,0,0,-0.5,0,-1,0,0,-1,0,-1,0,-1,-1,1,-1,-1,0,0.5,0,0,0,4,3
"628","3",1,0,1,"70a8e71",0,48,"자유/전문직","서울",NA,3,2,0,1,5,-1,1,-1,-1,1,1,1,-1,1,1,1,1,-1,1,-1,0.5,0.5,0.5,1,1,1,8,7
"629","3",1,0,1,"2ee44c6",1,21,"사무/기술직","경기",3,3,NA,0,0,4,0,0,0,0,-0.5,0,0,-0.5,0,-0.5,0,-1,-1,1,-1,0,0,0.5,0.5,0,0,2,3
"630","3",1,0,1,"9be4759",1,22,"대학생","대구",3,3,NA,0,0,4,-1,1,-1,-1,-1,0.5,0.5,-0.5,0,-1,1,-1,-1,-1,1,-1,1,-1,-1,1,-0.5,5,8
"631","3",1,0,1,"a1284dd",0,49,"판매/영업 서비스직","경기",2,2,NA,0,0,4,-0.5,1,-1,-0.5,-1,1,1,-1,1,1,1,1,-1,1,-1,0.5,0.5,0,0.5,0.5,0.5,2,6
"632","3",1,0,1,"96a2d46",0,43,"전업주부","대전",4,4,NA,0,0,4,-0.5,0.5,0.5,0.5,0,0.5,0.5,-0.5,0.5,0.5,0.5,-1,-1,1,-1,-0.5,0,0,0,0.5,0.5,6,4
"633","3",1,0,1,"4d665ea",0,47,"전업주부","경기",2,2,1,1,0,4,-0.5,0.5,-1,0.5,0.5,1,1,-1,0.5,1,1,1,-1,1,-1,-1,0,-0.5,1,1,1,6,6
"634","3",1,0,1,"ef8d50d",0,44,"전업주부","광주",2,2,1,1,0,3,0,-0.5,-0.5,-0.5,0,0.5,0.5,-1,0.5,0,0.5,1,-1,1,-1,-1,0,0.5,0,0,0.5,6,7
"635","3",1,0,1,"392c864",0,52,"전업주부","서울",NA,3,1,1,0,3,-1,1,1,-0.5,0,1,0.5,-1,1,0.5,0.5,-1,-1,1,-1,-1,0.5,0,0.5,1,1,2,3
"636","3",1,0,1,"5b29627",1,38,"자유/전문직","서울",2,2,3,1,0,2,-0.5,0.5,-1,-0.5,-0.5,0.5,0,-0.5,0.5,0,0,1,-1,1,-1,-1,0.5,-0.5,-0.5,0.5,0.5,6,11
"637","3",1,0,1,"330dcc5",0,58,"사무/기술직","서울",3,3,1,1,0,4,-1,1,-1,-1,0,1,1,-0.5,0.5,1,1,1,-1,1,-1,0,0,0,0,0.5,0,4,4
"638","3",1,0,1,"92437a6",0,43,"기타","경남",4,4,1,1,0,5,-0.5,0.5,-0.5,-0.5,0.5,1,1,-0.5,0.5,0.5,0.5,1,-1,1,-1,-0.5,0.5,0.5,0.5,0.5,0.5,6,2
"639","3",1,0,1,"12f86d0",0,53,"자유/전문직","부산",4,4,2,0,1,5,-0.5,0.5,-0.5,-1,0,1,0.5,-0.5,0.5,0.5,0.5,-1,-1,1,-1,0.5,0,0,0.5,0.5,0.5,4,4
"640","3",1,0,1,"5dd9496",1,51,"경영/관리직","울산",2,2,1,1,0,3,-0.5,0,-0.5,-0.5,-0.5,0,0,-0.5,0,-0.5,0,1,-1,1,-1,-0.5,0.5,0.5,0,-0.5,1,6,7
"641","3",1,0,1,"3f67c4e",0,30,"사무/기술직","대구",2,2,1,1,0,4,-1,1,-1,-1,1,1,1,-0.5,1,1,1,-1,-1,1,-1,-1,-0.5,-1,1,1,1,6,4
"642","3",1,0,1,"15085bb",0,48,"전업주부","경기",3,3,NA,0,0,4,-1,0.5,-1,-0.5,-0.5,0.5,0.5,-0.5,0,0.5,0.5,1,-1,1,-1,-0.5,0,0.5,0.5,0.5,0.5,6,6
"643","3",1,0,1,"171b319",0,32,"자유/전문직","서울",NA,3,1,1,0,3,-0.5,0.5,-1,-1,1,1,1,-1,1,1,1,1,-1,1,-1,-1,0.5,1,1,1,1,6,7
"644","3",1,0,1,"9043b03",1,31,"사무/기술직","서울",3,3,1,1,0,3,-0.5,0.5,-0.5,-0.5,0.5,0,0.5,0,0.5,0.5,0,1,-1,1,-1,-0.5,0.5,-0.5,0.5,-0.5,0,6,4
"645","3",1,0,1,"97eb0a9",0,49,"사무/기술직","대구",3,3,1,1,0,3,0,0.5,-1,-0.5,0.5,0.5,0.5,-0.5,0.5,0.5,0.5,1,-1,1,-1,-1,0.5,0.5,0.5,0.5,0,6,7
"646","3",1,0,1,"c5b700f",0,34,"사무/기술직","경남",4,4,1,1,0,5,-0.5,1,-1,-0.5,0.5,1,1,-0.5,1,1,1,-1,-1,1,-1,-1,0.5,-0.5,-0.5,0.5,0.5,8,5
"647","3",1,0,1,"b3950cc",1,27,"무직","경기",3,3,NA,0,0,4,-0.5,1,-0.5,0,1,0.5,-0.5,-0.5,0,0,-0.5,-1,-1,1,-1,0,0,0.5,0.5,-0.5,-0.5,2,4
"648","3",1,0,1,"7ea21d4",1,26,"기능/작업직","경기",NA,3,NA,0,0,4,-0.5,0,-0.5,-0.5,-0.5,1,0.5,-1,0,0,0.5,-1,-1,1,-1,-1,0,-0.5,0.5,1,1,6,9
"649","3",1,0,1,"e504a71",0,44,"자유/전문직","서울",4,4,1,1,0,4,-1,0.5,-0.5,-0.5,0,0.5,0.5,-0.5,0.5,0.5,0.5,-1,-1,1,-1,-1,0,-0.5,0.5,0.5,0.5,6,5
"650","3",1,0,1,"daedc23",0,41,"사무/기술직","서울",3,3,NA,0,0,4,-1,1,-1,-1,0.5,0.5,0.5,-0.5,0.5,1,0.5,-1,-1,-1,1,-1,0.5,-0.5,0.5,0.5,1,6,6
"651","3",1,0,1,"17bcf94",0,55,"판매/영업 서비스직","충남",2,2,NA,0,0,4,-1,0.5,-1,-1,0.5,1,0.5,-0.5,0.5,0.5,0.5,1,-1,1,-1,-1,0,-0.5,0.5,0.5,0.5,6,4
"652","3",1,0,1,"f317b43",1,21,"대학생","충북",3,3,NA,0,0,3,-0.5,0.5,-1,-0.5,-0.5,0.5,0.5,-1,0.5,-0.5,0.5,1,-1,1,-1,-1,0,1,1,0.5,0.5,5,3
"653","3",1,0,1,"96d58b8",0,55,"기타","서울",2,2,1,1,0,3,0,0,-0.5,0,-0.5,0,0,-0.5,0,-0.5,0,-1,-1,1,-1,-0.5,-0.5,-1,0.5,0.5,0.5,2,3
"654","3",1,0,1,"b218f83",1,29,"사무/기술직","서울",4,4,2,0,1,3,0,-0.5,-0.5,0,-0.5,0,0.5,-1,0.5,-0.5,0,-1,-1,-1,1,-1,-0.5,0,-0.5,0,0.5,6,6
"655","3",1,0,1,"2212ac0",1,24,"무직","제주",4,4,NA,0,0,3,-0.5,0,-0.5,-0.5,0,-0.5,0,-0.5,-0.5,-0.5,-0.5,-1,-1,1,-1,-0.5,0.5,0.5,0.5,0,0,6,9
"656","3",1,0,1,"e033809",1,51,"자영업","서울",3,3,NA,0,0,3,-1,1,-1,-1,1,1,1,0,0.5,1,1,1,-1,1,-1,-1,0,-0.5,1,1,1,6,8
"657","3",1,0,1,"a91a1e9",0,35,"사무/기술직","대전",NA,3,1,1,0,4,-1,1,-1,-1,0,1,0.5,0,0.5,0.5,0.5,-1,-1,1,-1,-0.5,0,0.5,0.5,0,0,2,2
"658","3",1,0,1,"fe0aa14",0,44,"사무/기술직","제주",5,5,1,1,0,4,-0.5,0.5,-1,-0.5,0.5,0.5,0.5,-1,0.5,0.5,0.5,-1,-1,1,-1,0.5,0,0.5,0.5,0.5,0.5,4,4
"659","3",1,0,1,"b5b9079",0,46,"전업주부","인천",4,4,2,0,1,4,-0.5,0.5,-0.5,-1,0,1,1,-0.5,0.5,1,1,1,-1,1,-1,-1,0,0,1,0.5,0.5,6,10
"660","3",1,0,1,"cda4589",0,51,"판매/영업 서비스직","서울",2,2,NA,0,0,3,0,-0.5,0,0,-0.5,0,0,-0.5,0,0,0,-1,-1,-1,1,-0.5,0.5,0.5,1,1,1,2,3
"661","3",1,0,1,"4bf9273",0,32,"전업주부","대전",NA,3,NA,0,0,4,-1,0.5,-0.5,-0.5,0.5,0.5,0.5,-1,0.5,0,0.5,-1,-1,1,-1,-1,-1,-0.5,0.5,0.5,0,6,2
"662","3",1,0,1,"7f5ff25",0,34,"자영업","경기",3,3,NA,0,0,4,0,0,0,0,-0.5,0,0,0,0,-0.5,0,-1,-1,1,-1,-0.5,0,0,0,0,0,6,4
"663","3",1,0,1,"52e73d7",0,21,"대학생","서울",2,2,1,1,0,5,-1,1,-1,-1,1,1,1,-0.5,1,1,1,1,-1,1,-1,-1,0,0,1,1,1,3,6
"664","3",1,0,1,"737fc99",0,54,"자유/전문직","경기",4,4,NA,0,0,3,-1,1,-1,-1,-0.5,1,1,-0.5,1,1,1,1,-1,1,-1,-1,0,-0.5,0.5,1,1,6,10
"665","3",1,0,1,"6a20477",0,38,"전업주부","경기",3,3,1,1,0,3,-0.5,0.5,-1,-0.5,0.5,0.5,0.5,0,0.5,0,0.5,-1,-1,-1,1,-0.5,0,0.5,0.5,0.5,0.5,4,6
"666","3",1,0,1,"3f3d2e8",1,52,"사무/기술직","경기",3,3,2,0,1,2,-1,0.5,-1,-1,0,1,0.5,0.5,0.5,0.5,0.5,-1,-1,1,-1,0,0.5,-0.5,0.5,0,0.5,6,8
"667","3",1,0,1,"744221d",1,33,"사무/기술직","인천",2,2,1,1,0,4,-1,0.5,-1,-1,1,0.5,0.5,-0.5,1,1,1,-1,-1,-1,1,-1,0,0,1,1,1,6,7
"668","3",1,0,1,"73e083e",1,33,"자유/전문직","서울",3,3,NA,0,0,3,0,0,-0.5,-0.5,-0.5,0.5,0.5,-0.5,0,0,0,1,-1,1,-1,-1,0.5,0,0.5,0,0.5,8,11
"669","3",1,0,1,"d388bfd",1,58,"자유/전문직","경기",2,2,1,1,0,4,-0.5,-0.5,-1,-0.5,-0.5,0.5,0,-0.5,0,-0.5,0,-1,-1,1,-1,-1,0.5,-1,0.5,1,1,8,6
"670","3",1,0,1,"429398b",0,48,"전업주부","서울",2,2,1,1,0,3,-1,1,-1,-1,-0.5,1,0.5,-0.5,0,-0.5,0,1,-1,1,-1,-1,-0.5,-0.5,0.5,0.5,0.5,4,4
"671","3",1,0,1,"eaa4fc6",0,29,"자유/전문직","서울",3,3,NA,0,0,5,-1,0.5,-1,-1,0.5,1,1,0,1,1,1,1,-1,1,-1,-1,0.5,0.5,-0.5,1,1,8,8
"672","3",1,0,1,"1172501",1,53,"경영/관리직","서울",4,4,NA,0,0,5,0,0.5,-0.5,-0.5,0,0.5,0.5,-0.5,0.5,0.5,0.5,-1,1,-1,-1,-0.5,0,-0.5,0.5,0,0.5,4,5
"673","3",1,0,1,"f4845fa",0,39,"전업주부","광주",3,3,NA,0,0,3,-0.5,0.5,-1,-0.5,0,0.5,0,-0.5,0,0,0.5,1,-1,-1,1,-0.5,0,0,0,0,0,6,5
"674","3",1,0,1,"e39cdb6",0,50,"사무/기술직","인천",4,4,1,1,0,3,-0.5,0.5,-0.5,-0.5,0,0,0,-0.5,-0.5,0,0,1,-1,1,-1,0,0,0.5,0.5,0.5,0.5,8,7
"675","3",1,0,1,"0417c5f",1,41,"사무/기술직","대구",3,3,NA,0,0,3,0,0.5,-1,-0.5,0,0,0,-0.5,0,-0.5,0,-1,-1,1,-1,0,0,0.5,0.5,1,1,6,3
"676","3",1,0,1,"192f7a5",1,58,"사무/기술직","강원",4,4,NA,0,0,5,-0.5,0.5,-0.5,-0.5,0.5,0.5,0.5,1,0.5,0.5,0.5,-1,-1,1,-1,-0.5,0,0.5,0.5,0.5,0.5,2,4
"677","3",1,0,1,"d18e86a",1,40,"사무/기술직","서울",3,3,NA,0,0,4,-0.5,0.5,-0.5,-0.5,0.5,0.5,0.5,-0.5,0.5,0.5,0.5,-1,-1,1,-1,0.5,0.5,0.5,0.5,0.5,0.5,6,5
"678","3",1,0,1,"9458f9a",1,20,"기능/작업직","서울",NA,3,1,1,0,1,0.5,-0.5,1,1,-1,-0.5,-1,-1,-1,-1,-1,-1,-1,1,-1,-0.5,-0.5,-1,1,-0.5,1,2,3
"679","3",1,0,1,"41d0f9c",1,48,"사무/기술직","서울",2,2,1,1,0,4,-0.5,0.5,-0.5,-0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,-1,-1,1,-1,-0.5,0.5,0.5,0.5,0.5,0.5,8,5
"680","3",1,0,1,"fb106d4",0,29,"무직","경남",3,3,1,1,0,4,-0.5,0,-1,-0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,0.5,-1,-1,1,-1,-1,0,-0.5,0.5,0.5,0.5,6,4
"681","3",1,0,1,"f037df2",1,39,"사무/기술직","서울",3,3,NA,0,0,3,-1,0.5,-1,-1,-1,0,0,-0.5,0,-1,0,-1,-1,-1,1,-1,-1,-0.5,-0.5,0,0,4,4
"682","3",1,0,1,"def8b15",0,53,"전업주부","경기",4,4,NA,0,0,3,-0.5,0.5,-0.5,-0.5,0,0.5,0.5,-1,0,0,0.5,1,-1,1,-1,-0.5,0,-0.5,1,0.5,0.5,2,9
"683","3",1,0,1,"ff6cbab",0,34,"전업주부","경기",4,4,1,1,0,4,-0.5,0.5,-1,-0.5,0,1,1,-1,0.5,0.5,0.5,1,-1,1,-1,-1,-0.5,-0.5,0.5,0.5,0.5,6,4
"684","3",1,0,1,"0cb8c32",1,53,"기타","서울",4,4,NA,0,0,4,-0.5,0,0,0.5,-0.5,0.5,0,-0.5,0,0.5,0.5,-1,-1,-1,1,0,0.5,0,0.5,0,0.5,2,2
"685","3",1,0,1,"9ace867",1,55,"전업주부","전남",1,1,1,1,0,5,0,-0.5,0,0,-0.5,1,0.5,-0.5,0.5,0,0.5,1,-1,1,-1,0,0.5,0.5,1,0.5,0.5,8,8
"686","3",1,0,1,"7aebbff",1,33,"사무/기술직","울산",3,3,NA,0,0,3,-0.5,0.5,-0.5,-0.5,0.5,0.5,0.5,0,0.5,0.5,0.5,1,-1,1,-1,-0.5,0,0,0.5,0.5,0.5,6,4
"687","3",1,0,1,"e698241",1,47,"사무/기술직","서울",4,4,1,1,0,5,0.5,0,0,-0.5,0,-0.5,0.5,0.5,0.5,0,0.5,1,-1,1,-1,0.5,0.5,0.5,0.5,0,0.5,6,3
"688","3",1,0,1,"bcae983",1,51,"자영업","경기",4,4,2,0,1,4,0,0,0,0,0,0,0,0,0,0,0,-1,-1,1,-1,0,0,0,0,0,0,6,3
"689","3",1,0,1,"c76a7de",0,55,"전업주부","경기",3,3,4,0,0,4,-1,1,-1,-0.5,-1,1,1,-1,1,1,1,-1,-1,-1,1,-1,0,-0.5,0,0.5,1,6,7
"690","3",1,0,1,"00284fc",1,26,"대학생","경기",4,4,NA,0,0,4,-0.5,0,-1,0,-1,0,0,-0.5,0.5,-1,0,1,-1,1,-1,-1,1,-1,-0.5,0.5,-0.5,6,7
"691","3",1,0,1,"28814cc",1,31,"대학원생","서울",2,2,1,1,0,4,-1,1,-1,-1,0,0.5,0.5,-0.5,1,0,0.5,-1,-1,-1,1,-1,0.5,0,-1,-1,-1,7,3
"692","3",1,0,1,"44076be",1,51,"사무/기술직","서울",1,1,1,1,0,5,-0.5,0.5,-0.5,-0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,0.5,1,-1,1,-1,-1,0,0.5,0.5,1,0.5,6,7
"693","3",1,0,1,"d39d2d0",1,35,"사무/기술직","경기",4,4,3,1,0,3,0,0.5,-0.5,0.5,-0.5,0,0.5,-0.5,1,-0.5,0,1,-1,1,-1,0,-0.5,0,-0.5,0.5,-0.5,6,9
"694","3",1,0,1,"ae84cbe",0,30,"자유/전문직","경기",2,2,1,1,0,4,-0.5,0.5,-1,-0.5,-0.5,0.5,0.5,-1,0.5,0.5,0.5,-1,-1,1,-1,-1,0,0.5,0.5,0.5,0.5,6,6
"695","3",1,0,1,"60e7360",0,39,"자유/전문직","서울",4,4,2,0,1,3,-0.5,0.5,-0.5,-0.5,-0.5,0.5,0.5,-0.5,0.5,0,0.5,-1,-1,-1,1,-0.5,0.5,0.5,-0.5,0,-0.5,8,11
"696","3",1,0,1,"d0e70a9",0,24,"무직","대구",3,3,1,1,0,4,-1,1,-1,-1,0.5,1,1,-0.5,0.5,1,1,1,-1,-1,1,-1,0,0.5,1,0.5,0.5,6,5
"697","3",1,0,1,"4721c19",1,28,"기능/작업직","울산",3,3,3,1,0,3,0,0,0,0,0,0,0,0,0,-0.5,0,1,-1,1,-1,-0.5,0,1,1,1,1,4,4
"698","3",1,0,1,"126d424",0,47,"사무/기술직","인천",2,2,1,1,0,4,-0.5,0.5,-0.5,-0.5,0.5,0.5,0.5,-0.5,0.5,0.5,0.5,-1,-1,1,-1,0,0.5,0.5,0.5,0.5,0.5,6,5
"699","3",1,0,1,"9a914aa",0,47,"전업주부","경기",3,3,NA,0,0,4,-0.5,0,0,0,0,0,0.5,-0.5,0.5,0.5,0,-1,-1,1,-1,0,0,0.5,0.5,0.5,0.5,4,5
"700","3",1,0,1,"9f639e5",1,51,"기타","세종",2,2,1,1,0,4,-1,0.5,-1,-1,0,0.5,0.5,-1,0.5,0.5,0.5,1,-1,1,-1,-1,0,0.5,1,0.5,0.5,4,3
"701","3",1,0,1,"1f5c6ef",0,50,"판매/영업 서비스직","경기",2,2,2,0,1,5,-1,-0.5,-1,-1,-0.5,0.5,0.5,-0.5,0,0.5,0.5,-1,-1,1,-1,0,0,0,0.5,0.5,0.5,2,10
"702","3",1,0,1,"af0ed4f",0,30,"사무/기술직","강원",2,2,1,1,0,5,-1,1,-1,-1,0.5,1,1,-1,0,0.5,1,1,-1,1,-1,-1,0,0,0.5,1,1,6,6
"703","3",1,0,1,"daefca3",1,52,"자유/전문직","서울",3,3,1,1,0,5,0,0,-0.5,-0.5,1,1,1,1,1,1,1,-1,-1,-1,1,1,0,0,1,1,1,6,4
"704","3",1,0,1,"c193a30",0,21,"전업주부","서울",NA,3,NA,0,0,3,-0.5,-0.5,-1,-0.5,0,1,1,-0.5,0,0.5,1,1,-1,-1,1,-1,0,0.5,0,0.5,0.5,2,3
"705","3",1,0,1,"70a6984",1,31,"자영업","경기",4,4,2,0,1,2,0.5,-0.5,0.5,0,-0.5,0.5,0.5,0,0,0,0,-1,-1,-1,1,-0.5,0,-0.5,0,-1,-0.5,6,8
"706","3",1,0,1,"c75eba2",0,20,"대학생","서울",3,3,NA,0,0,3,-0.5,0.5,-0.5,-0.5,0.5,0.5,0.5,0,0.5,0.5,0,1,-1,1,-1,-0.5,1,0.5,1,0,0.5,5,11
"707","3",1,0,1,"f378ea6",1,21,"대학생","서울",3,3,1,1,0,2,0,-0.5,0.5,0.5,-1,-0.5,-1,-1,0.5,-0.5,-0.5,-1,-1,1,-1,-1,0.5,-0.5,1,-1,-0.5,5,5
"708","3",1,0,1,"9fbaf38",0,52,"전업주부","서울",3,3,NA,0,0,3,-0.5,0.5,-1,-1,0,1,0.5,-1,0.5,0.5,1,-1,-1,1,-1,-1,0.5,-0.5,0.5,0.5,0.5,8,6
"709","3",1,0,1,"7c1ec41",0,26,"자유/전문직","경북",2,2,NA,0,0,3,-0.5,0.5,-0.5,-0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,0.5,1,-1,1,-1,-0.5,0,0.5,0,-0.5,0,6,4
"710","3",1,0,1,"373c143",0,58,"전업주부","경기",4,4,1,1,0,2,0.5,0,0,0,-0.5,0,0.5,-0.5,0,-0.5,0.5,-1,1,-1,-1,-0.5,0,0,0,0,0,1,1
"711","3",1,0,1,"6c92d5f",0,40,"사무/기술직","서울",3,3,NA,0,0,4,-0.5,0.5,-0.5,-0.5,0,1,1,-0.5,0.5,0.5,0.5,1,-1,1,-1,-0.5,0.5,0.5,0.5,1,0.5,4,7
"712","3",1,0,1,"d868b0e",1,40,"사무/기술직","경남",2,2,1,1,0,3,0,0.5,-1,-0.5,-0.5,0,0,-0.5,0,-0.5,0,-1,-1,1,-1,-1,0,0,0.5,0.5,0.5,6,6
"713","3",1,0,1,"1a5ba7a",0,39,"사무/기술직","경기",3,3,NA,0,0,3,0,0,-1,-1,-0.5,1,1,-1,0.5,-0.5,1,-1,-1,-1,1,-0.5,0,0.5,0.5,1,1,4,5
"714","3",1,0,1,"3f3d0a3",1,38,"사무/기술직","경기",2,2,NA,0,0,2,0,0,-0.5,0,-1,0,0,-1,-1,-1,0,-1,-1,1,-1,-1,0.5,0.5,0.5,1,1,8,5
"715","3",1,0,1,"811a649",0,21,"대학생","부산",2,2,1,1,0,4,-1,0.5,-1,-0.5,0,0.5,0.5,-0.5,0.5,0,0.5,1,-1,1,-1,-1,0.5,0.5,0,0.5,0.5,3,5
"716","3",1,0,1,"4cf4c85",0,52,"전업주부","경기",4,4,1,1,0,2,-0.5,-0.5,-0.5,-0.5,0,0.5,0.5,0.5,0,0.5,0.5,-1,-1,1,-1,0.5,0,0.5,0.5,0.5,0.5,2,3
"717","3",1,0,1,"5accf04",1,44,"경영/관리직","서울",2,2,1,1,0,4,-1,1,0,0,0,-0.5,0,-0.5,0.5,0,0,-1,-1,1,-1,0,0.5,-0.5,1,0.5,0.5,6,5
"718","3",1,0,1,"f70cbac",0,38,"사무/기술직","서울",3,3,NA,0,0,3,-0.5,0.5,-0.5,-0.5,-0.5,0.5,0,-0.5,0.5,0,0.5,1,-1,1,-1,-0.5,0,-0.5,0.5,0.5,0.5,6,5
"719","3",1,0,1,"fb6d0d7",0,51,"판매/영업 서비스직","서울",3,3,NA,0,0,4,-1,0.5,-1,-0.5,-0.5,0,0,-0.5,0.5,-0.5,0.5,1,-1,1,-1,-0.5,0,1,0.5,0.5,0.5,6,5
"720","3",1,0,1,"e801b45",0,35,"기타","서울",3,3,1,1,0,3,-1,1,-1,-1,0,0.5,0.5,-1,0.5,0,0,-1,-1,1,-1,0,0,-0.5,0.5,0.5,0,4,8
"721","3",1,0,1,"c0b163c",0,25,"대학생","대구",3,3,1,1,0,4,-0.5,0,-1,-1,0.5,1,0.5,-1,0.5,0,0.5,-1,-1,-1,1,-0.5,0.5,-0.5,1,0.5,1,5,3
"722","3",1,0,1,"b9cc88e",0,25,"대학생","부산",4,4,6,0,0,4,-1,0.5,-1,-1,-0.5,0.5,0.5,-0.5,1,1,0.5,1,-1,1,-1,-1,0.5,0,-0.5,0,0,6,5
"723","3",1,0,1,"25f8eba",0,43,"전업주부","서울",2,2,2,0,1,4,-1,0.5,-1,-1,0,0.5,0.5,-1,0.5,0,0.5,-1,-1,1,-1,-1,0,-0.5,0.5,0.5,0.5,6,6
"724","3",1,0,1,"bf802cf",0,59,"전업주부","경기",4,4,2,0,1,5,-0.5,1,-1,-1,-0.5,1,1,-1,0,1,1,1,-1,1,-1,-1,-0.5,0,1,1,1,6,6
"725","3",1,0,1,"96d8549",1,24,"대학생","경기",3,3,NA,0,0,1,0.5,-1,-0.5,0.5,-0.5,0.5,0,-1,0,-1,-0.5,1,-1,1,-1,-1,-0.5,-0.5,0.5,0.5,-0.5,5,6
"726","3",1,0,1,"f979ad9",1,30,"사무/기술직","서울",4,4,NA,0,0,2,0.5,-1,0,-0.5,-1,-1,0.5,-1,0,-1,-0.5,-1,-1,1,-1,-1,-0.5,-1,0.5,-0.5,-0.5,4,8
"727","3",1,0,1,"311576d",1,45,"경영/관리직","서울",4,4,1,1,0,5,1,1,1,0.5,0.5,0.5,1,1,1,0.5,0.5,1,1,-1,-1,1,0.5,0.5,1,1,1,6,4
"728","3",1,0,1,"08659f3",0,27,"전업주부","광주",2,2,NA,0,0,4,-0.5,0.5,-1,-0.5,0.5,0.5,0.5,-0.5,0.5,1,0.5,1,-1,1,-1,-1,0,0,0.5,0.5,0.5,2,3
"729","3",1,0,1,"bc6d111",1,55,"사무/기술직","서울",5,5,1,1,0,5,0,0,0,0,0.5,0,1,0,1,1,0.5,1,-1,1,-1,0,0,1,1,1,1,2,4
"730","3",1,0,1,"2445bff",0,21,"사무/기술직","경남",3,3,3,1,0,5,-1,1,-1,-1,1,1,1,-1,1,1,1,1,-1,1,-1,-1,0,0,1,1,1,6,8
"731","3",1,0,1,"c0439a3",0,20,"대학생","부산",2,2,1,1,0,4,-0.5,1,-1,-0.5,0.5,0.5,0.5,-0.5,0.5,0.5,0.5,1,-1,1,-1,-0.5,0.5,0,0.5,1,0.5,5,4
"732","3",1,0,1,"de85ccf",1,37,"사무/기술직","경기",2,2,1,1,0,3,0,0.5,-0.5,0,-0.5,0,0.5,-0.5,0,-0.5,0,-1,-1,1,-1,0,0,-1,0.5,0.5,0.5,8,6
"733","3",1,0,1,"c78aca9",1,40,"자영업","충남",2,2,1,1,0,4,0,0,0,0,0,0.5,0.5,-1,0.5,0.5,0.5,1,-1,1,-1,-1,0.5,0,0.5,0,0.5,4,5
"734","3",1,0,1,"c05d849",1,24,"기타","경기",2,2,1,1,0,3,-1,0.5,-0.5,-0.5,0,1,1,-1,0.5,0.5,0.5,-1,-1,1,-1,-1,0,0,0.5,0.5,0.5,5,11
"735","3",1,0,1,"7b2b581",0,23,"자유/전문직","경기",2,2,1,1,0,4,-1,0.5,-1,-1,0.5,0.5,1,-1,0.5,0.5,0.5,1,-1,1,-1,-1,0,-0.5,-0.5,0.5,0,6,3
"736","3",1,0,1,"94e807b",1,27,"사무/기술직","세종",4,4,NA,0,0,3,0,0,-1,0,-1,-0.5,0,-0.5,0,-1,-0.5,1,-1,1,-1,-1,0.5,-0.5,-0.5,0.5,0,6,11
"737","3",1,0,1,"a08de4c",0,26,"자유/전문직","경기",NA,3,1,1,0,5,-1,1,-1,-1,0,0.5,0.5,-1,0,0,0.5,-1,-1,1,-1,-1,0,0,1,1,0.5,6,6
"738","3",1,0,1,"a274734",0,23,"대학생","경기",3,3,NA,0,0,5,-1,1,-1,-1,1,1,-1,-0.5,1,1,1,-1,-1,-1,1,-1,0,-1,1,1,0.5,5,11
"739","3",1,0,1,"0132917",1,22,"대학생","광주",2,2,1,1,0,3,-0.5,0.5,-0.5,0,0,0,0,0,0,0,0,1,-1,1,-1,0,0,0,0,0,0,5,11
"740","3",1,0,1,"8e22700",1,44,"기능/작업직","경기",3,3,1,1,0,4,0,0.5,0,0,0,0.5,0,-0.5,0,0,0,-1,-1,1,-1,-0.5,0.5,0.5,0,0,0,2,4
"741","3",1,0,1,"34a7561",1,29,"자유/전문직","경기",2,2,1,1,0,2,0,0,-0.5,0,-0.5,0.5,0.5,-0.5,0.5,0,0,1,-1,1,-1,-1,-0.5,-0.5,0.5,0.5,0.5,6,3
"742","3",1,0,1,"25af6ef",1,31,"무직","대구",2,2,NA,0,0,2,-0.5,0,-1,0,-0.5,0.5,0,-0.5,0,0,0,-1,-1,1,-1,-1,-0.5,-1,-1,0.5,1,6,1
"743","3",1,0,1,"aeb8005",0,20,"대학생","경기",NA,3,1,1,0,4,-1,1,-1,-0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,0,1,-1,1,-1,-1,0.5,-0.5,0.5,0.5,0,5,6
"744","3",1,0,1,"dc38047",0,21,"대학생","서울",3,3,NA,0,0,3,-0.5,0,-1,0,-0.5,0.5,1,-0.5,0.5,1,0.5,1,-1,1,-1,-1,0,-0.5,0.5,0.5,0,5,7
